;SUBJECT_ID;;IP;;;;QUESTION_ID;IMAGE_ID;GT_ANSWER;MODEL;COLOR_COND;GT_CONFORM;DATASET;EXP_LIST;;ANSW_CORRECT;EXPL_CONS_ANSW;EXPL_CONS_IMG;EXPL_FLUENT;SHAPES;COLORS;MATERIALS;GEN_SCENE;COMPETENT;
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365367;data;"<id:	QUESTION_ID	381870001	";"	IMAGE_ID	381870	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;7ja2dtfng1gnnbk090o4665n2v;ip;41.216.203.97;time;1713365369;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;2;4;4;5;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365372;data;"<id:	QUESTION_ID	14818	";"	IMAGE_ID	14818	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;1;5;1;1;0;5;2;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365372;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;0;0;5;4;Next
id;u7u4aa5h61okj5d27d8jr5vm42;ip;109.215.109.77;time;1713365373;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;4;5;5;5;5;5;5;5;Next
id;f6degj8s91qjptovb2h9hmarii;ip;81.153.40.233;time;1713365374;data;"<id:	QUESTION_ID	14907	";"	IMAGE_ID	14907	";"	GT_ANSWER	brown	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;u7u4aa5h61okj5d27d8jr5vm42;ip;109.215.109.77;time;1713365376;data;Next;;;;;;;;;;;;;;;;;;
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365376;data;Next;;;;;;;;;;;;;;;;;;
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365378;data;"<id:	QUESTION_ID	161634003	";"	IMAGE_ID	161634	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;4;4;4;4;4;5;3;3;Next
id;qdradkac9mi3vqsoa0p5rsfhqs;ip;149.22.213.67;time;1713365379;data;"<id:	QUESTION_ID	526425003	";"	IMAGE_ID	526425	";"	GT_ANSWER	german shepherd	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;1;1;1;1;1;1;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365384;data;"<id:	QUESTION_ID	134288004	";"	IMAGE_ID	134288	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365388;data;"<id:	QUESTION_ID	14818	";"	IMAGE_ID	14818	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;2;3;2;1;1;2;2;2;Next
id;m9ebuj5835iod3la2b0fdtskgp;ip;82.33.38.78;time;1713365397;data;"<id:	QUESTION_ID	50811003	";"	IMAGE_ID	50811	";"	GT_ANSWER	beer	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;1;1;1;3;3;2;3;1;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365401;data;"<id:	QUESTION_ID	312720012	";"	IMAGE_ID	312720	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;1;0;1;0;1;1;Next
id;d7g4h7gbjpggtg4k773n1g3nvv;ip;41.1.69.81;time;1713365403;data;Yes;;;;;;;;;;;;;;;;;;
id;qdradkac9mi3vqsoa0p5rsfhqs;ip;149.22.213.67;time;1713365403;data;"<id:	QUESTION_ID	192714009	";"	IMAGE_ID	192714	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;1;1;0;0;1;1;Next
id;7ja2dtfng1gnnbk090o4665n2v;ip;41.216.203.97;time;1713365405;data;Next;;;;;;;;;;;;;;;;;;
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365409;data;"<id:	QUESTION_ID	14818	";"	IMAGE_ID	14818	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365413;data;"<id:	QUESTION_ID	50811003	";"	IMAGE_ID	50811	";"	GT_ANSWER	beer	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;1;1;2;2;3;4;3;Next
id;c0opt1tt98v1pfjtnod3rnadjg;ip;41.216.203.119;time;1713365413;data;Yes;;;;;;;;;;;;;;;;;;
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365414;data;"<id:	QUESTION_ID	14987	";"	IMAGE_ID	14987	";"	GT_ANSWER	purple	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;4;4;5;2;4;5;3;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365415;data;"<id:	QUESTION_ID	200839000	";"	IMAGE_ID	200839	";"	GT_ANSWER	summer	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;e96ll0jr3o7k8itk5k6o67ggdb;ip;41.150.192.33;time;1713365416;data;"<id:	QUESTION_ID	14720	";"	IMAGE_ID	14720	";"	GT_ANSWER	blue	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;2;3;1;1;1;3;2;3;Next
id;r4u9vu1no57kismsuqo5f84cdp;ip;197.184.172.19;time;1713365419;data;Yes;;;;;;;;;;;;;;;;;;
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365427;data;"<id:	QUESTION_ID	130793	";"	IMAGE_ID	13080	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;1;4;5;1;0;5;2;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365427;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;4;4;4;4;4;4;4;Next
id;s10kfkqi9pvuvbqr188s185tro;ip;153.201.193.146;time;1713365432;data;"<id:	QUESTION_ID	547062001	";"	IMAGE_ID	547062	";"	GT_ANSWER	dog	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;3;1;1;1;2;1;3;2;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365440;data;"<id:	QUESTION_ID	526425003	";"	IMAGE_ID	526425	";"	GT_ANSWER	german shepherd	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;5;1;5;3;1;1;3;2;Next
id;j4l4de9cile3af448uqfpsq0b1;ip;94.113.110.23;time;1713365441;data;"<id:	QUESTION_ID	14720	";"	IMAGE_ID	14720	";"	GT_ANSWER	blue	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;1;5;3;3;2;3;2;Next
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365445;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;4;5;5;4;5;5;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365446;data;"<id:	QUESTION_ID	169736000	";"	IMAGE_ID	169736	";"	GT_ANSWER	beef	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;2;2;2;3;2;2;2;3;Next
id;d7g4h7gbjpggtg4k773n1g3nvv;ip;41.1.69.81;time;1713365448;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;3;5;5;5;Next
id;c0opt1tt98v1pfjtnod3rnadjg;ip;41.216.203.119;time;1713365448;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;4;5;5;5;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365450;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;0;5;4;Next
id;c0opt1tt98v1pfjtnod3rnadjg;ip;41.216.203.119;time;1713365452;data;Next;;;;;;;;;;;;;;;;;;
id;d7g4h7gbjpggtg4k773n1g3nvv;ip;41.1.69.81;time;1713365453;data;Next;;;;;;;;;;;;;;;;;;
id;d7g4h7gbjpggtg4k773n1g3nvv;ip;41.1.69.81;time;1713365453;data;Next;;;;;;;;;;;;;;;;;;
id;f6degj8s91qjptovb2h9hmarii;ip;81.153.40.233;time;1713365455;data;"<id:	QUESTION_ID	200839000	";"	IMAGE_ID	200839	";"	GT_ANSWER	summer	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;4;5;5;5;5;5;5;5;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365456;data;"<id:	QUESTION_ID	340015000	";"	IMAGE_ID	340015	";"	GT_ANSWER	pizza	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;1;1;1;1;1;1;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365467;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;3;2;2;2;2;3;2;3;Next
id;r4u9vu1no57kismsuqo5f84cdp;ip;197.184.172.19;time;1713365469;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;4;5;2;3;5;5;Next
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365473;data;"<id:	QUESTION_ID	166	";"	IMAGE_ID	16	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;0;4;4;4;5;4;3;5;4;Next
id;0cpancvl5hhj4nk92guha7qj96;ip;146.90.209.60;time;1713365473;data;I want to participate;;;;;;;;;;;;;;;;;;
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365474;data;"<id:	QUESTION_ID	161634003	";"	IMAGE_ID	161634	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;1;0;0;4;1;1;Next
id;e96ll0jr3o7k8itk5k6o67ggdb;ip;41.150.192.33;time;1713365474;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;4;4;5;5;5;4;4;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365478;data;"<id:	QUESTION_ID	131141	";"	IMAGE_ID	13115	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;1;5;5;1;3;3;3;Next
id;u7u4aa5h61okj5d27d8jr5vm42;ip;109.215.109.77;time;1713365479;data;"<id:	QUESTION_ID	14641	";"	IMAGE_ID	14641	";"	GT_ANSWER	rubber	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;r4u9vu1no57kismsuqo5f84cdp;ip;197.184.172.19;time;1713365481;data;Next;;;;;;;;;;;;;;;;;;
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365481;data;"<id:	QUESTION_ID	402357000	";"	IMAGE_ID	402357	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;1;1;2;1;1;2;2;2;Next
id;0cpancvl5hhj4nk92guha7qj96;ip;146.90.209.60;time;1713365482;data;5e6802e5e0c4b8000af9939a;23;female;native;Next;;;;;;;;;;;;;;
id;j4l4de9cile3af448uqfpsq0b1;ip;94.113.110.23;time;1713365483;data;"<id:	QUESTION_ID	134288004	";"	IMAGE_ID	134288	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;4;5;5;5;5;5;Next
id;m9ebuj5835iod3la2b0fdtskgp;ip;82.33.38.78;time;1713365484;data;"<id:	QUESTION_ID	130793	";"	IMAGE_ID	13080	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;1;1;5;3;1;2;1;1;Next
id;7ja2dtfng1gnnbk090o4665n2v;ip;41.216.203.97;time;1713365488;data;"<id:	QUESTION_ID	14956	";"	IMAGE_ID	14956	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;1;1;5;4;1;3;4;2;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365489;data;"<id:	QUESTION_ID	161634003	";"	IMAGE_ID	161634	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;4;3;3;3;3;3;3;4;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365499;data;"<id:	QUESTION_ID	192714009	";"	IMAGE_ID	192714	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;5;1;5;2;2;2;1;1;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365499;data;"<id:	QUESTION_ID	50811003	";"	IMAGE_ID	50811	";"	GT_ANSWER	beer	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;1;1;1;1;4;4;2;2;Next
id;a7j37j295c24r02m6kb1a743q9;ip;86.44.93.65;time;1713365506;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365507;data;"<id:	QUESTION_ID	340015000	";"	IMAGE_ID	340015	";"	GT_ANSWER	pizza	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;0;3;2;2;3;4;3;2;3;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365511;data;"<id:	QUESTION_ID	50811003	";"	IMAGE_ID	50811	";"	GT_ANSWER	beer	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;2;3;4;4;4;4;4;4;Next
id;m9ebuj5835iod3la2b0fdtskgp;ip;82.33.38.78;time;1713365519;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;e96ll0jr3o7k8itk5k6o67ggdb;ip;41.150.192.33;time;1713365519;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;4;5;5;5;4;5;5;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365522;data;"<id:	QUESTION_ID	381870001	";"	IMAGE_ID	381870	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;3;0;5;0;4;3;Next
id;s10kfkqi9pvuvbqr188s185tro;ip;153.201.193.146;time;1713365524;data;"<id:	QUESTION_ID	14987	";"	IMAGE_ID	14987	";"	GT_ANSWER	purple	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;4;1;5;4;1;3;3;2;Next
id;d7g4h7gbjpggtg4k773n1g3nvv;ip;41.1.69.81;time;1713365525;data;"<id:	QUESTION_ID	131141	";"	IMAGE_ID	13115	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;5;5;5;5;2;5;5;4;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365525;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;1;5;3;3;3;3;3;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365533;data;"<id:	QUESTION_ID	118161	";"	IMAGE_ID	11817	";"	GT_ANSWER	red	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;4;4;4;3;3;3;3;3;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365540;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;7ja2dtfng1gnnbk090o4665n2v;ip;41.216.203.97;time;1713365542;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;c0opt1tt98v1pfjtnod3rnadjg;ip;41.216.203.119;time;1713365550;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;1tv2dkhbb0o7ev7tcqf4g0ngqh;ip;135.23.60.79;time;1713365551;data;"<id:	QUESTION_ID	134288004	";"	IMAGE_ID	134288	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;f6degj8s91qjptovb2h9hmarii;ip;81.153.40.233;time;1713365551;data;"<id:	QUESTION_ID	14987	";"	IMAGE_ID	14987	";"	GT_ANSWER	purple	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;4;1;5;5;1;5;3;2;Next
id;j4l4de9cile3af448uqfpsq0b1;ip;94.113.110.23;time;1713365552;data;"<id:	QUESTION_ID	192714009	";"	IMAGE_ID	192714	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;5;1;4;1;1;1;2;2;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365553;data;"<id:	QUESTION_ID	118069	";"	IMAGE_ID	11807	";"	GT_ANSWER	2	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;no;3;4;4;3;3;3;2;3;Next
id;kstu1qjkmrfntljd143mbdv0qb;ip;37.228.200.169;time;1713365554;data;"<id:	QUESTION_ID	526425003	";"	IMAGE_ID	526425	";"	GT_ANSWER	german shepherd	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;no;1;1;4;4;1;0;0;2;Next
id;jdn4glvb2rjpktg8f0ubgt6eo9;ip;146.52.113.50;time;1713365554;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;4rd1lm45kirn9att7closg7ac1;ip;41.133.67.181;time;1713365562;data;I want to participate;;;;;;;;;;;;;;;;;;
id;e96ll0jr3o7k8itk5k6o67ggdb;ip;41.150.192.33;time;1713365564;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;u7u4aa5h61okj5d27d8jr5vm42;ip;109.215.109.77;time;1713365565;data;"<id:	QUESTION_ID	50811003	";"	IMAGE_ID	50811	";"	GT_ANSWER	beer	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;1;1;2;5;5;5;4;3;Next
id;0cpancvl5hhj4nk92guha7qj96;ip;146.90.209.60;time;1713365568;data;Yes;;;;;;;;;;;;;;;;;;
id;d7g4h7gbjpggtg4k773n1g3nvv;ip;41.1.69.81;time;1713365572;data;"<id:	QUESTION_ID	230454000	";"	IMAGE_ID	230454	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	4	>";<id:>;yes;2;2;5;5;3;4;4;4;Next
id;m30tb3dmp6vbg3onq4sm2f55in;ip;196.35.101.130;time;1713365576;data;"<id:	QUESTION_ID	14956	";"	IMAGE_ID	14956	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	4	>";<id:>;yes;3;3;3;3;4;3;3;4;Next
